label,sample_id,timestamp_ms,ax,ay,az,gx,gy,gz
flick_down,50,1636783,0.3655,-0.1299,0.6941,-56.5878,-227.9237,112.7176
flick_down,50,1636803,0.3298,-0.1069,0.531,-83.1603,-250.1374,177.5573
flick_down,50,1636823,0.3064,-0.3625,0.2703,-95.7023,-250.1374,218.5573
flick_down,50,1636843,0.384,-0.6824,-0.0203,-91.6489,-250.1374,190.0992
flick_down,50,1636863,0.543,-0.99,-0.3049,-63.8855,-250.1374,104.1221
flick_down,50,1636883,0.6318,-1.02,-0.4714,-12.4122,-250.1374,11.0916
flick_down,50,1636903,0.8147,-0.843,-0.6797,24.542,-250.1374,-43.5725
flick_down,50,1636923,0.9973,-0.5559,-0.7366,26.5267,-250.1374,-35.2901
flick_down,50,1636943,1.0837,-0.509,-0.6987,21.7557,-212.7252,-9.687
flick_down,50,1636963,1.1755,-0.5334,-0.6672,19.5954,-121.2901,10.458
flick_down,50,1636983,1.1992,-0.5386,-0.6921,19.6031,-33.4809,12.855
flick_down,50,1637003,1.0876,-0.5715,-0.6133,24.9389,20.5267,3.9008
flick_down,50,1637023,1.0132,-0.5259,-0.5376,12.9008,43.0382,-4.229
flick_down,50,1637043,0.9355,-0.543,-0.4573,-0.1756,44.5725,-10.4962
flick_down,50,1637063,0.9067,-0.5232,-0.4294,-4.8779,35.5038,-14.4351
flick_down,50,1637083,0.8667,-0.5105,-0.3738,-3.5878,24.0076,-10.2901
flick_down,50,1637103,0.8306,-0.4934,-0.3555,2.5878,16.5802,2.0
flick_down,50,1637123,0.7659,-0.5107,-0.3193,6.6336,15.1832,11.916
flick_down,50,1637143,0.7715,-0.5466,-0.3677,4.7176,12.1298,12.1145
flick_down,50,1637163,0.7668,-0.5774,-0.3699,3.458,12.4046,5.5115
flick_down,50,1637183,0.7661,-0.552,-0.3499,1.8168,17.4504,0.2443
flick_down,50,1637203,0.7551,-0.5408,-0.3213,-0.4427,18.6947,-2.7939
flick_down,50,1637223,0.7488,-0.5261,-0.303,1.4046,14.458,-3.2977
flick_down,50,1637243,0.7419,-0.5051,-0.2893,2.0458,5.3359,-1.9695
flick_down,50,1637263,0.7517,-0.5251,-0.2864,1.0382,-3.2519,-1.6794
flick_down,50,1637283,0.7534,-0.5293,-0.2866,-1.0916,-8.1145,-2.2901
flick_down,50,1637303,0.7617,-0.5234,-0.2766,-1.2061,-9.8397,-1.8168
flick_down,50,1637323,0.7905,-0.5417,-0.3035,-1.2824,-7.0076,-0.7634
flick_down,50,1637343,0.7874,-0.5161,-0.3115,-0.9008,-0.771,-1.2519
flick_down,50,1637363,0.7681,-0.5278,-0.2991,-0.4656,3.1069,-0.3053
flick_down,50,1637383,0.7456,-0.51,-0.27,-0.2214,2.229,2.6183
flick_down,50,1637403,0.7517,-0.5256,-0.2852,-0.7786,-0.5115,2.458
flick_down,50,1637423,0.7568,-0.5151,-0.2749,-1.1069,-2.7634,2.3359
flick_down,50,1637443,0.7725,-0.5342,-0.2957,-0.7328,-2.0763,5.0763
flick_down,50,1637463,0.7695,-0.5352,-0.2988,-1.7405,1.8092,7.5038
flick_down,50,1637483,0.7649,-0.5471,-0.2859,-0.1832,3.7252,7.6031
flick_down,50,1637503,0.7625,-0.5356,-0.2957,0.2061,5.0687,7.1298
flick_down,50,1637523,0.7664,-0.5613,-0.2981,-0.8931,4.2137,6.145
flick_down,50,1637543,0.7678,-0.5608,-0.2969,-0.9618,4.2595,3.7634
flick_down,51,1638188,0.8489,-0.031,0.6973,2.3664,66.0305,-30.084
flick_down,51,1638208,0.8035,0.04,0.7373,-4.4962,67.5267,-25.771
flick_down,51,1638228,0.7092,0.0823,0.7644,-11.7786,56.9008,-7.458
flick_down,51,1638248,0.6667,0.0354,0.791,-19.0916,45.3359,3.0611
flick_down,51,1638268,0.5835,0.0476,0.8059,-26.3435,26.7252,12.7405
flick_down,51,1638288,0.542,0.021,0.8054,-32.7634,4.7099,14.687
flick_down,51,1638308,0.5369,-0.0083,0.8257,-36.9771,-17.8015,7.2137
flick_down,51,1638328,0.5234,-0.0503,0.8181,-36.229,-50.6107,-6.1527
flick_down,51,1638348,0.541,-0.0364,0.7166,-38.5954,-74.8626,-16.1298
flick_down,51,1638368,0.5708,-0.0259,0.6536,-37.8168,-90.1374,-17.6641
flick_down,51,1638388,0.6414,-0.0769,0.6116,-35.0305,-106.6947,-16.9618
flick_down,51,1638408,0.6755,-0.0908,0.6055,-26.0076,-135.4733,-17.3435
flick_down,51,1638428,0.6526,-0.0747,0.6038,-20.4504,-185.9771,-14.4427
flick_down,51,1638448,0.6208,-0.0852,0.5066,-22.229,-237.7863,-12.9313
flick_down,51,1638468,0.5046,0.083,0.2961,-34.0687,-250.1374,17.7634
flick_down,51,1638488,0.7866,-0.125,0.0605,-34.6031,-250.1374,33.0687
flick_down,51,1638508,0.9089,-0.1824,0.0215,-25.8473,-250.1374,-0.3206
flick_down,51,1638528,0.9087,-0.1641,-0.0479,-9.8702,-250.1374,-30.9237
flick_down,51,1638548,0.8245,0.0642,-0.093,-0.542,-250.1374,-20.0458
flick_down,51,1638568,0.8726,0.0691,-0.2395,-4.8855,-250.1374,13.0382
flick_down,51,1638588,1.0078,-0.0352,-0.3911,-2.8244,-250.1374,20.0229
flick_down,51,1638608,1.1145,-0.0847,-0.4866,4.374,-242.1221,10.3053
flick_down,51,1638628,1.3208,-0.1016,-0.6323,12.1527,-170.1221,1.6718
flick_down,51,1638648,1.3833,-0.074,-0.6584,19.7252,-82.771,-6.0611
flick_down,51,1638668,1.2827,0.0134,-0.5857,21.4886,-12.9466,5.0611
flick_down,51,1638688,1.2236,-0.0251,-0.5171,21.0153,26.4733,9.6336
flick_down,51,1638708,1.146,-0.0393,-0.4453,18.2748,40.9389,6.6718
flick_down,51,1638728,1.0627,-0.0168,-0.354,14.3282,39.1832,4.3588
flick_down,51,1638748,1.0049,-0.0132,-0.3193,8.9542,29.1679,7.7863
flick_down,51,1638768,0.9832,-0.0256,-0.2808,5.5573,18.3969,14.145
flick_down,51,1638788,0.9729,-0.0906,-0.2886,2.7786,10.8168,16.7023
flick_down,51,1638808,0.969,-0.0798,-0.272,2.2748,5.916,14.1145
flick_down,51,1638828,0.9646,-0.1233,-0.2834,-3.2137,3.2977,8.6794
flick_down,51,1638848,0.9629,-0.1299,-0.2959,-2.1908,4.7557,3.855
flick_down,51,1638868,0.9424,-0.105,-0.302,-2.6336,4.6794,1.2824
flick_down,51,1638888,0.9302,-0.0981,-0.2905,-0.5725,3.6794,2.7634
flick_down,51,1638908,0.9326,-0.1082,-0.2998,3.1756,1.9389,7.771
flick_down,51,1638928,0.926,-0.1174,-0.2737,3.9466,2.5725,11.2061
flick_down,51,1638948,0.9246,-0.1282,-0.2852,5.7252,3.0458,9.1221
flick_down,51,1638968,0.9082,-0.1375,-0.2783,4.9618,1.4504,4.3893
flick_down,51,1638988,0.9153,-0.1018,-0.2971,3.2595,0.6565,0.3817
flick_down,51,1639008,0.9182,-0.1199,-0.292,1.3511,-0.084,-2.8779
flick_down,51,1639028,0.9238,-0.1057,-0.2896,1.8931,-0.4733,-3.4733
flick_down,51,1639048,0.9185,-0.0974,-0.2856,-0.2137,0.0458,-0.4504
flick_down,51,1639068,0.9421,-0.1025,-0.282,0.8702,-2.1679,-1.2977
flick_down,51,1639088,0.9302,-0.0925,-0.2886,1.8092,-6.0076,0.458
flick_down,51,1639108,0.9478,-0.0972,-0.292,1.0534,-8.8015,0.8931
flick_down,51,1639128,0.9668,-0.1052,-0.301,-0.5496,-5.6641,-0.1298
flick_down,51,1639148,0.97,-0.1035,-0.2966,-2.2672,0.4733,-1.8321
flick_down,51,1639168,0.981,-0.0964,-0.2991,-2.3817,3.3969,-3.9771
flick_down,52,1639858,0.5527,0.0298,0.8247,-8.374,-78.1527,15.5496
flick_down,52,1639878,0.4788,0.052,0.7825,-14.0687,-133.7252,34.7786
flick_down,52,1639898,0.5776,-0.0391,0.6133,-25.313,-170.7786,53.9389
flick_down,52,1639918,0.6267,-0.0964,0.5359,-26.0153,-200.3893,48.4885
flick_down,52,1639938,0.6592,-0.103,0.3889,-31.2595,-224.3588,51.2443
flick_down,52,1639958,0.7549,-0.2375,0.3491,-20.6947,-240.687,34.145
flick_down,52,1639978,0.7856,-0.1958,0.2852,-16.2366,-250.1374,7.5191
flick_down,52,1639998,0.7427,-0.0854,0.1677,-16.2595,-250.1374,1.8779
flick_down,52,1640018,0.9163,-0.041,-0.0964,-20.6412,-250.1374,17.4275
flick_down,52,1640038,1.1062,-0.1267,-0.2207,-12.916,-193.0229,34.313
flick_down,52,1640058,1.1846,-0.249,-0.2483,0.0611,-121.7939,33.2366
flick_down,52,1640078,1.2053,-0.2979,-0.188,11.7099,-71.9847,10.3053
flick_down,52,1640098,1.1589,-0.1624,-0.1206,13.1832,-54.2824,-11.7252
flick_down,52,1640118,1.0608,-0.0203,-0.0896,5.8931,-61.4962,2.9008
flick_down,52,1640138,1.0476,-0.0996,-0.094,-6.313,-74.0611,19.626
flick_down,52,1640158,1.1101,-0.1594,-0.1392,-12.7786,-64.8397,23.2366
flick_down,52,1640178,1.1584,-0.272,-0.187,-8.3282,-48.6641,7.9313
flick_down,52,1640198,1.1372,-0.1873,-0.1814,-4.9237,-36.8779,-1.1832
flick_down,52,1640218,1.1458,-0.1685,-0.2261,-7.8779,-24.4656,-0.4198
flick_down,52,1640238,1.1272,-0.179,-0.2305,-9.6107,-8.9466,-0.313
flick_down,52,1640258,1.0713,-0.1772,-0.21,-9.3664,3.9313,0.6718
flick_down,52,1640278,1.061,-0.196,-0.196,-6.3359,7.8244,1.1374
flick_down,52,1640298,1.0261,-0.1558,-0.168,-2.2901,4.2977,3.8168
flick_down,52,1640318,0.9944,-0.1648,-0.1516,-1.1374,2.2748,9.8015
flick_down,52,1640338,0.9822,-0.1838,-0.1702,-0.4198,2.145,11.9008
flick_down,52,1640358,0.9822,-0.2073,-0.1738,-1.3893,3.0687,8.5573
flick_down,52,1640378,0.9756,-0.1929,-0.1423,-2.3588,2.6336,1.7863
flick_down,52,1640398,0.9685,-0.1782,-0.1455,-3.3282,0.5038,-0.6183
flick_down,52,1640418,0.9675,-0.1594,-0.1367,-4.4122,-3.6489,-0.1298
flick_down,52,1640438,0.9783,-0.1619,-0.1455,-4.2901,-4.8168,0.1221
flick_down,52,1640458,0.9851,-0.1604,-0.1533,-4.4656,-5.0382,0.313
flick_down,52,1640478,0.9805,-0.1433,-0.157,-3.8779,-3.9924,3.3893
flick_down,52,1640498,0.9854,-0.1638,-0.156,-3.2519,-1.0687,8.0687
flick_down,52,1640518,0.9729,-0.1846,-0.1643,-2.6718,0.6031,7.8092
flick_down,52,1640538,0.9619,-0.1931,-0.1497,-3.0382,0.9924,3.4733
flick_down,52,1640558,0.9619,-0.1709,-0.1602,-3.8473,-1.7786,2.1527
flick_down,52,1640578,0.9617,-0.1687,-0.1565,-3.9466,-4.9084,4.7786
flick_down,52,1640598,0.9727,-0.1726,-0.167,-3.8855,-4.0229,5.1145
flick_down,52,1640618,0.9978,-0.1731,-0.1777,-3.1603,-3.084,5.9618
flick_down,52,1640638,1.0339,-0.1782,-0.1965,-1.6641,0.2443,7.6641
flick_down,52,1640658,1.0486,-0.176,-0.2034,-2.3435,5.6031,8.9924
flick_down,52,1640678,1.0872,-0.2043,-0.2087,-4.2443,14.8244,8.6794
flick_down,52,1640698,1.1238,-0.2129,-0.2185,-6.3893,28.8321,4.2824
flick_down,52,1640718,1.156,-0.2488,-0.2158,-3.0534,49.2901,-5.2443
flick_down,52,1640738,1.1626,-0.2187,-0.2178,-0.2824,70.4809,-6.4809
flick_down,52,1640758,1.1941,-0.1702,-0.2224,-1.5802,93.3969,3.2824
flick_down,52,1640778,1.2402,-0.2617,-0.1765,-1.4885,116.5573,0.8244
flick_down,52,1640798,1.2129,-0.2632,-0.1201,2.4427,149.9466,-11.542
flick_down,52,1640818,1.1543,-0.21,-0.0322,6.6947,168.1374,-18.5649
flick_down,52,1640838,1.1125,-0.1609,0.0166,6.4427,174.9924,-14.6794
flick_down,53,1641477,0.833,0.0686,0.729,-17.0611,10.0382,-10.6794
flick_down,53,1641497,0.7351,0.0991,0.7554,-20.3588,7.8015,-10.1527
flick_down,53,1641517,0.6338,0.1165,0.7952,-23.3206,-10.7405,-1.3893
flick_down,53,1641537,0.6067,0.1199,0.7866,-28.3893,-38.2519,11.0153
flick_down,53,1641557,0.5632,0.0994,0.7473,-32.3511,-79.7786,20.1832
flick_down,53,1641577,0.6738,-0.0383,0.5774,-44.1527,-116.2748,22.3282
flick_down,53,1641597,0.8489,-0.145,0.4495,-41.9771,-107.0458,-18.8855
flick_down,53,1641617,0.8767,-0.0205,0.4177,-32.3893,-88.2901,-34.8702
flick_down,53,1641637,0.8674,0.0383,0.4358,-19.0382,-79.4733,-23.229
flick_down,53,1641657,0.8152,0.1284,0.4495,-13.6641,-87.2595,12.0305
flick_down,53,1641677,0.793,0.0315,0.385,-17.3511,-103.4122,54.771
flick_down,53,1641697,0.8225,-0.1462,0.3469,-16.9389,-111.9389,60.5878
flick_down,53,1641717,0.8396,-0.2358,0.356,-11.9008,-132.6718,42.0076
flick_down,53,1641737,0.8235,-0.2517,0.3313,-4.6412,-165.5802,8.9771
flick_down,53,1641757,0.7683,0.0093,0.3669,1.3206,-214.2595,12.084
flick_down,53,1641777,0.8445,0.0898,0.1865,8.6794,-250.1374,62.5878
flick_down,53,1641797,0.8848,-0.0171,0.0544,7.6031,-250.1374,95.855
flick_down,53,1641817,1.0278,-0.1917,-0.1074,2.0305,-250.1374,96.1832
flick_down,53,1641837,1.2566,-0.3118,-0.3525,2.9542,-232.3359,67.1145
flick_down,53,1641857,1.4968,-0.3022,-0.5037,11.7557,-135.6565,35.6107
flick_down,53,1641877,1.5039,-0.2754,-0.4526,7.2443,-35.0153,7.2901
flick_down,53,1641897,1.3386,-0.23,-0.2913,0.3511,21.2519,-10.9084
flick_down,53,1641917,1.1807,-0.1738,-0.1648,-3.5649,31.4351,-18.4809
flick_down,53,1641937,1.1052,-0.1125,-0.1106,-3.1374,19.3282,-10.5496
flick_down,53,1641957,1.0544,-0.1145,-0.1096,-3.6412,5.2595,6.4427
flick_down,53,1641977,1.0398,-0.1768,-0.1299,-1.3435,4.6183,17.6489
flick_down,53,1641997,1.0361,-0.2378,-0.1389,2.6947,10.5573,13.6107
flick_down,53,1642017,1.0183,-0.2197,-0.1353,4.9466,13.4656,4.0229
flick_down,53,1642037,0.9871,-0.168,-0.1116,2.3053,9.3969,-0.8626
flick_down,53,1642057,0.9878,-0.1675,-0.113,0.7099,3.8397,1.1298
flick_down,53,1642077,1.0007,-0.1726,-0.113,0.6641,1.7786,2.7786
flick_down,53,1642097,0.9712,-0.1836,-0.1138,1.8321,1.1832,3.7557
flick_down,53,1642117,0.9712,-0.1826,-0.113,4.8855,1.916,2.6794
flick_down,53,1642137,0.9697,-0.1738,-0.094,5.687,-0.542,2.8473
flick_down,53,1642157,0.9832,-0.165,-0.0784,5.1298,-2.2595,2.3435
flick_down,53,1642177,0.9763,-0.1497,-0.0889,2.3053,-4.5344,3.1679
flick_down,53,1642197,0.9805,-0.1667,-0.0959,0.5954,-4.7176,2.6489
flick_down,53,1642217,0.9712,-0.1709,-0.0957,-0.1298,-4.7786,0.5496
flick_down,53,1642237,0.9746,-0.1458,-0.093,-0.7252,-5.7176,-0.8779
flick_down,53,1642257,0.9944,-0.1489,-0.1084,-0.2137,-6.5954,2.3588
flick_down,53,1642277,1.0261,-0.1438,-0.1326,0.2443,-2.2824,6.4198
flick_down,53,1642297,1.0359,-0.1543,-0.1116,-0.5038,1.7252,7.5954
flick_down,53,1642317,1.0227,-0.166,-0.114,-3.4046,3.1221,5.8779
flick_down,53,1642337,1.0125,-0.1736,-0.1101,-6.1756,4.8168,2.5954
flick_down,53,1642357,1.0103,-0.1926,-0.1096,-6.9008,4.5878,0.8244
flick_down,53,1642377,1.0105,-0.1824,-0.1125,-6.1069,2.313,1.0
flick_down,53,1642397,1.0161,-0.1953,-0.123,-4.7786,0.8931,2.9847
flick_down,53,1642417,1.0315,-0.1882,-0.1455,-2.3664,3.0382,6.4122
flick_down,53,1642437,1.031,-0.197,-0.1655,0.6565,11.3817,7.5573
flick_down,53,1642457,1.0139,-0.2202,-0.1611,4.7634,23.8015,6.9313
flick_down,54,1660565,1.104,-0.3264,0.5869,13.2824,47.374,-3.8397
flick_down,54,1660585,1.0813,-0.2727,0.5935,14.4885,62.3588,-6.5267
flick_down,54,1660605,0.9749,-0.209,0.5845,9.6794,65.5573,6.374
flick_down,54,1660625,0.9358,-0.23,0.5471,3.2366,73.9237,24.0763
flick_down,54,1660645,0.9614,-0.3318,0.542,1.4809,84.5802,32.542
flick_down,54,1660665,0.906,-0.301,0.554,3.2595,93.0076,32.4122
flick_down,54,1660685,0.8196,-0.2971,0.5403,1.6336,95.9924,38.542
flick_down,54,1660705,0.8184,-0.3274,0.5945,-0.229,99.5496,35.2977
flick_down,54,1660725,0.7327,-0.2844,0.594,-2.5267,100.5878,35.5191
flick_down,54,1660745,0.6035,-0.249,0.6035,-5.313,92.6336,37.8855
flick_down,54,1660765,0.5,-0.2561,0.667,-9.7481,80.5115,46.4504
flick_down,54,1660785,0.4331,-0.2566,0.6455,-12.9924,67.6489,50.2061
flick_down,54,1660805,0.3271,-0.2842,0.708,-18.458,50.3588,37.8779
flick_down,54,1660825,0.2354,-0.3093,0.7937,-24.3893,8.7405,25.229
flick_down,54,1660845,0.0403,-0.3687,0.8076,-31.6489,-55.2137,11.1832
flick_down,54,1660865,0.0681,-0.3623,0.7542,-36.4809,-120.7099,8.0076
flick_down,54,1660885,0.1055,-0.385,0.7041,-30.7863,-177.9466,-2.3969
flick_down,54,1660905,0.2061,-0.3064,0.522,-21.2977,-221.0458,-14.4046
flick_down,54,1660925,0.2874,-0.3479,0.4294,-16.4275,-250.1374,-20.9313
flick_down,54,1660945,0.2576,-0.2666,0.3066,-11.7328,-250.1374,-25.2137
flick_down,54,1660965,0.4153,-0.1526,0.1028,-25.771,-250.1374,1.7939
flick_down,54,1660985,0.5991,-0.2993,0.01,-37.0611,-250.1374,-3.3359
flick_down,54,1661005,0.6714,-0.2993,-0.1008,-49.916,-250.1374,-27.7176
flick_down,54,1661025,0.7561,-0.281,-0.2087,-58.5573,-250.1374,-49.2519
flick_down,54,1661045,0.8748,-0.293,-0.365,-51.374,-250.1374,-64.9466
flick_down,54,1661065,0.9509,-0.2056,-0.3923,-40.5878,-250.1374,-58.8244
flick_down,54,1661085,1.2688,-0.3691,-0.5791,-27.084,-210.1298,-60.9466
flick_down,54,1661105,1.364,-0.2998,-0.6204,-14.8473,-135.4122,-67.6565
flick_down,54,1661125,1.3896,-0.2175,-0.5657,-11.2748,-78.5573,-61.7176
flick_down,54,1661145,1.4241,-0.1716,-0.5513,-12.0916,-24.7099,-45.8015
flick_down,54,1661165,1.3342,-0.1614,-0.4561,-6.5115,15.8779,-23.084
flick_down,54,1661185,1.24,-0.1467,-0.3772,-0.4046,32.1908,-1.8626
flick_down,54,1661205,1.1528,-0.1978,-0.283,-0.0687,32.4427,12.4198
flick_down,54,1661225,1.0874,-0.2153,-0.2278,1.4504,26.0687,22.1908
flick_down,54,1661245,1.0427,-0.2803,-0.2439,-0.3664,21.5344,23.5496
flick_down,54,1661265,0.9956,-0.3083,-0.2375,-4.6489,20.6947,15.1221
flick_down,54,1661285,0.9695,-0.3118,-0.2324,-6.6641,16.9695,8.6489
flick_down,54,1661305,0.9395,-0.3201,-0.2175,-8.0153,13.2443,4.9313
flick_down,54,1661325,0.9167,-0.3071,-0.2075,-6.7863,7.4733,4.4427
flick_down,54,1661345,0.9092,-0.312,-0.2185,-4.1221,-0.0916,4.3359
flick_down,54,1661365,0.9065,-0.3064,-0.2151,-2.9847,-2.7328,3.4962
flick_down,54,1661385,0.9077,-0.2917,-0.2122,-2.9771,-4.2595,1.9542
flick_down,54,1661405,0.9158,-0.2871,-0.2119,-1.7863,-3.6794,-0.8092
flick_down,54,1661425,0.9363,-0.2808,-0.2288,-1.1298,-1.8092,-3.2977
flick_down,54,1661445,0.9424,-0.2644,-0.2161,-0.3588,-1.2137,-3.0153
flick_down,54,1661465,0.9382,-0.2617,-0.2231,0.0534,-1.2824,-2.9084
flick_down,54,1661485,0.937,-0.2424,-0.2258,-0.5496,-2.7634,-2.0763
flick_down,54,1661505,0.9417,-0.2476,-0.2285,-0.374,-3.3359,1.3359
flick_down,54,1661525,0.9463,-0.2463,-0.231,-0.2595,-1.8015,3.2519
flick_down,54,1661545,0.9358,-0.2556,-0.2187,-1.0458,-0.542,2.3206
flick_down,55,1662226,0.8462,-0.1125,0.6465,-11.0763,38.9389,9.6489
flick_down,55,1662246,0.8064,-0.1072,0.6809,-14.4198,34.6489,7.1069
flick_down,55,1662266,0.7205,-0.124,0.6934,-20.1603,25.4275,7.2214
flick_down,55,1662286,0.658,-0.1301,0.7241,-23.8244,15.0,9.8779
flick_down,55,1662306,0.6023,-0.1411,0.7676,-25.2443,-10.3588,14.1756
flick_down,55,1662326,0.5771,-0.1941,0.7432,-26.8473,-44.9695,9.3588
flick_down,55,1662346,0.5542,-0.1755,0.6829,-33.8855,-77.687,4.8473
flick_down,55,1662366,0.5256,-0.1768,0.7109,-38.2443,-125.4885,8.3435
flick_down,55,1662386,0.5591,-0.2603,0.6348,-42.0153,-183.8626,3.3588
flick_down,55,1662406,0.5632,-0.2837,0.5374,-35.3588,-240.542,-15.374
flick_down,55,1662426,0.5752,-0.2649,0.3936,-20.1069,-250.1374,-36.855
flick_down,55,1662446,0.5046,-0.1172,0.2434,-0.8092,-250.1374,-26.0
flick_down,55,1662466,0.6414,0.0371,-0.0908,-6.0,-250.1374,6.3206
flick_down,55,1662486,0.864,-0.1377,-0.3115,-24.1832,-250.1374,34.313
flick_down,55,1662506,1.1274,-0.3247,-0.4763,-25.8626,-250.1374,13.9008
flick_down,55,1662526,1.2075,-0.2732,-0.4922,-11.4885,-219.3588,-17.145
flick_down,55,1662546,1.2283,-0.2566,-0.5059,8.8244,-151.8779,-31.3511
flick_down,55,1662566,1.2085,-0.1035,-0.4485,18.9542,-98.5649,-28.2214
flick_down,55,1662586,1.3494,-0.0684,-0.5281,13.8321,-33.4122,-10.4122
flick_down,55,1662606,1.2524,-0.05,-0.4272,9.7405,15.5878,2.0916
flick_down,55,1662626,1.1619,-0.1091,-0.3315,6.0763,34.3282,12.0153
flick_down,55,1662646,1.085,-0.1592,-0.2766,4.687,32.7863,11.3206
flick_down,55,1662666,1.0461,-0.1792,-0.2605,5.313,26.9008,9.4046
flick_down,55,1662686,1.0313,-0.1628,-0.2527,2.0382,23.9771,7.229
flick_down,55,1662706,1.0225,-0.1931,-0.2422,0.0076,25.1679,7.313
flick_down,55,1662726,0.9912,-0.2029,-0.2351,-1.4198,24.0153,4.7863
flick_down,55,1662746,0.9753,-0.22,-0.2187,-0.6641,19.7099,3.2061
flick_down,55,1662766,0.9634,-0.1948,-0.2273,0.9771,15.2672,3.0992
flick_down,55,1662786,0.9336,-0.1897,-0.2107,-0.7481,9.6718,1.8931
flick_down,55,1662806,0.9465,-0.2017,-0.2012,-1.1069,7.5344,1.2672
flick_down,55,1662826,0.9431,-0.1755,-0.1851,-0.2443,6.9618,-0.4809
flick_down,55,1662846,0.9312,-0.167,-0.1812,-0.1298,4.374,-0.7176
flick_down,55,1662866,0.9316,-0.1726,-0.1792,0.2977,-0.8168,1.2977
flick_down,55,1662886,0.9348,-0.1841,-0.1677,-0.1908,-5.0076,3.0229
flick_down,55,1662906,0.9331,-0.1909,-0.2012,0.0534,-6.0382,2.7023
flick_down,55,1662926,0.9514,-0.1887,-0.2102,-0.4122,-3.5115,3.1298
flick_down,55,1662946,0.9512,-0.1829,-0.2122,-1.2214,-0.229,1.5725
flick_down,55,1662966,0.9514,-0.1895,-0.1877,-1.7557,-0.7099,1.2366
flick_down,55,1662986,0.9507,-0.1741,-0.1831,-1.0763,-3.313,1.4046
flick_down,55,1663006,0.9492,-0.1782,-0.188,-0.7939,-5.626,3.5573
flick_down,55,1663026,0.957,-0.1821,-0.1914,-1.2366,-6.8092,4.2824
flick_down,55,1663046,0.9666,-0.1829,-0.1987,-1.4809,-6.9771,2.8702
flick_down,55,1663066,0.9727,-0.1892,-0.2039,-2.5954,-6.3435,1.084
flick_down,55,1663086,0.969,-0.1772,-0.2112,-4.3282,-4.3893,-0.6412
flick_down,55,1663106,0.9766,-0.178,-0.2117,-4.6565,-2.1832,-0.0611
flick_down,55,1663126,0.9612,-0.1792,-0.2061,-4.0763,0.4198,1.3817
flick_down,55,1663146,0.9551,-0.1863,-0.1953,-3.687,0.2977,2.4046
flick_down,55,1663166,0.9648,-0.1953,-0.219,-4.8168,-0.1756,-0.5038
flick_down,55,1663186,0.9758,-0.1921,-0.2268,-5.5802,-0.7405,-3.7023
flick_down,55,1663206,0.9707,-0.1868,-0.2214,-6.3817,0.1832,-4.0
flick_down,56,1663602,0.7979,-0.1145,0.5757,-3.6412,128.1298,-8.145
flick_down,56,1663622,0.7244,-0.0925,0.5857,-5.8015,116.0458,-8.9237
flick_down,56,1663642,0.6846,-0.0908,0.6443,-11.5649,94.1374,-4.0763
flick_down,56,1663662,0.6199,-0.1047,0.6785,-16.0611,58.0076,7.3053
flick_down,56,1663682,0.6125,-0.1448,0.6951,-20.4122,23.8855,16.4122
flick_down,56,1663702,0.6025,-0.1355,0.7031,-23.2443,-13.5725,21.2901
flick_down,56,1663722,0.595,-0.1528,0.6707,-26.6412,-51.3282,31.3359
flick_down,56,1663742,0.6125,-0.1726,0.6379,-31.626,-82.6031,37.4504
flick_down,56,1663762,0.6301,-0.2031,0.6162,-37.687,-111.7405,42.5725
flick_down,56,1663782,0.6582,-0.1497,0.5879,-40.5344,-148.8397,50.2443
flick_down,56,1663802,0.6497,-0.2195,0.5342,-39.2901,-193.3512,66.2748
flick_down,56,1663822,0.6453,-0.2661,0.3647,-39.5802,-239.2519,71.2443
flick_down,56,1663842,0.6279,-0.3459,0.2664,-37.5954,-250.1374,68.4657
flick_down,56,1663862,0.6152,-0.3621,0.1382,-32.458,-250.1374,52.9008
flick_down,56,1663882,0.6501,-0.4026,-0.0471,-32.8397,-250.1374,34.8321
flick_down,56,1663902,0.7668,-0.4302,-0.291,-28.1756,-250.1374,-1.5191
flick_down,56,1663922,0.9951,-0.3992,-0.4797,-23.4427,-250.1374,-15.7557
flick_down,56,1663942,1.2041,-0.365,-0.5818,-6.7252,-208.3053,-20.9389
flick_down,56,1663962,1.2925,-0.3552,-0.5928,8.2901,-115.7099,-18.145
flick_down,56,1663982,1.2639,-0.2512,-0.5054,15.6641,-47.3969,-8.7405
flick_down,56,1664002,1.1636,-0.2361,-0.4075,21.3893,-11.313,4.5267
flick_down,56,1664022,1.0981,-0.2439,-0.3423,20.9237,1.1756,14.6107
flick_down,56,1664042,1.0522,-0.27,-0.3279,15.8931,4.5573,16.4427
flick_down,56,1664062,1.0137,-0.2952,-0.3159,8.5878,5.5878,15.145
flick_down,56,1664082,0.947,-0.4214,-0.2803,5.0382,9.9313,8.9542
flick_down,56,1664102,0.9827,-0.3821,-0.3552,5.2137,15.9542,2.4809
flick_down,56,1664122,0.9492,-0.3162,-0.301,-5.4351,16.3893,-3.1679
flick_down,56,1664142,0.9373,-0.3794,-0.2942,-7.7939,16.145,-5.2595
flick_down,56,1664162,0.9116,-0.3313,-0.281,-2.1679,17.0,-3.3817
flick_down,56,1664182,0.897,-0.3201,-0.2866,0.4504,13.7786,-1.2366
flick_down,56,1664202,0.894,-0.321,-0.2703,1.7405,8.8092,-0.4198
